text,label,source,url
Mareykanka oo wajahaya China kadib ballan-qaad uu BIDEN u sameeyay Taiwan,World,Caasimada,
Ciidamada Israel oo gudaha u galay SYRIA + Sababta,World,Caasimada,
Ururka Midowga Yurub oo qaadaya tallaabo ka dhan ah dalka Hungary + Sababta,World,Caasimada,
Armenia oo khasaare culus lagu gaarsiiyey DAGAALKA Azerbaijan + Tirada dhimasho,World,Caasimada,
Wararkii ugu dambeeyey dagaalka dalka Armenia iyo Azerbaijan + Khasaaraha,World,Caasimada,
Wararkii ugu dambeeyey xaaladda madaxweynaha dalka Ukraine kadib markii…,World,Caasimada,
Khasaaraha ka dhashay duqeymaha Tigray oo kordhay,World,Caasimada,
Dagaal dib uga dhex qarxay Azerbaijan iyo Armenia iyo 100 askari oo lagu dilay,World,Caasimada,
BF oo maanta meel-mariyay miisaaniyadda qaranka ee 2026 – Waa imisa?,World,Caasimada,
Faah-faahinta dil ka dhacay magaalada Gaalkacyo,World,Caasimada,
Dowladda Mareykanka oo u yeertay safiirkeeda Soomaaliya,World,Caasimada,
Imaaraadka oo $23 milyan siiyey kooxda JNIM kadib markii laga afduubtay Amiir,World,Caasimada,
Wararkii ugu dambeeyay afgembiga dalka Benin,World,Caasimada,
Yaasir Abuu Shabaab – Daba-dhilifkii loogu doon-doonista badnaa Gaza oo la khaarajiyay,World,Caasimada,
Maleeshiyada Imaaraadka uu taageero ee STC oo guul ka gaartay qabaa’ilka Sacuudiga…,World,Caasimada,
Donald Trump oo ciidamada ICE ee dadka tarxiila u diray Soomaalida Minnesota,World,Caasimada,
Mareykanka oo joojiyey in visa la siiyo dadka kasoo jeeda…,World,Caasimada,
Xog ka cusub toogashadii ka dhacday meel u dhow Aqalka Cad iyo ninka ka dambeeyey,World,Caasimada,
Itoobiya oo ‘fasiraad khaldan ka bixisay’ kulankii uu Abiy la yeeshay taliyaha AFRICOM,World,Caasimada,
War cusub oo kasoo kordhay barnaamijka group 5 ee Canada,World,Caasimada,
"TPLF oo qaylo-dhaan soo saartay, xilli Abiy Ahmed uu qorsheynayo…",World,Caasimada,
William Ruto oo xil cusub u magacaabay Uhuru Kenyatta,World,Caasimada,
William Ruto oo loo dhaariyey madaxweynaha KENYA,World,Caasimada,
Odinga oo isbeddelay kuna dhowaaqay go’aan cusub,World,Caasimada,
Xiisadda dalalka Turkey iyo Greece oo kasii dartay kadib markab weerar lagu qaaday,World,Caasimada,
Ciidamada UKRAINE oo guushii ugu weyneyd ka gaaray dagaalka Ruushka,World,Caasimada,
Boqorka cusub ee UK oo maanta la caleema saarayo,World,Caasimada,
Boqorka cusub ee UK oo la caleema saarayo maanta,World,Caasimada,
Dadka iska dhiiba Denmark oo hadda kadib loo wareejinayo dal ku yaalla Bariga Afrika,World,Caasimada,
BF oo maanta meel-mariyay miisaaniyadda qaranka ee 2026 – Waa imisa?,World,Caasimada,
Faah-faahinta dil ka dhacay magaalada Gaalkacyo,World,Caasimada,
Dowladda Mareykanka oo u yeertay safiirkeeda Soomaaliya,World,Caasimada,
Imaaraadka oo $23 milyan siiyey kooxda JNIM kadib markii laga afduubtay Amiir,World,Caasimada,
Wararkii ugu dambeeyay afgembiga dalka Benin,World,Caasimada,
Yaasir Abuu Shabaab – Daba-dhilifkii loogu doon-doonista badnaa Gaza oo la khaarajiyay,World,Caasimada,
Maleeshiyada Imaaraadka uu taageero ee STC oo guul ka gaartay qabaa’ilka Sacuudiga…,World,Caasimada,
Donald Trump oo ciidamada ICE ee dadka tarxiila u diray Soomaalida Minnesota,World,Caasimada,
Mareykanka oo joojiyey in visa la siiyo dadka kasoo jeeda…,World,Caasimada,
Xog ka cusub toogashadii ka dhacday meel u dhow Aqalka Cad iyo ninka ka dambeeyey,World,Caasimada,
Itoobiya oo ‘fasiraad khaldan ka bixisay’ kulankii uu Abiy la yeeshay taliyaha AFRICOM,World,Caasimada,
War cusub oo kasoo kordhay barnaamijka group 5 ee Canada,World,Caasimada,
"TPLF oo qaylo-dhaan soo saartay, xilli Abiy Ahmed uu qorsheynayo…",World,Caasimada,
Waxyaabaha dhacaya kadib dhimashadii boqoraddii UK,World,Caasimada,
"Boqoraddii UK, QUEEN Elizabeth II oo geeriyootay",World,Caasimada,
Walaac ka dhashay war ka soo baxay boqortooyada UK oo ku saabsan boqoradda,World,Caasimada,
Madaxweyne Erdogan: Sax ma’ahan ‘daandaansiga’ reer galbeedka ee Ruushka,World,Caasimada,
UHURU Kenyatta oo si yaab leh u dhaqmay kaddib go’aankii maxkamadda sare,World,Caasimada,
Maleeshiyaad ka cararayey duqeymaha dalka Nigeria oo WEBIGA ku qarqamay,World,Caasimada,
Odinga oo jawaab ka bixiyey go’aankii ay Maxkamadda Sare guusha ku siisay Ruto,World,Caasimada,
Ra’iisul wasaaraha cusub ee Britain oo lagu dhowaaqay,World,Caasimada,
BF oo maanta meel-mariyay miisaaniyadda qaranka ee 2026 – Waa imisa?,World,Caasimada,
Faah-faahinta dil ka dhacay magaalada Gaalkacyo,World,Caasimada,
Dowladda Mareykanka oo u yeertay safiirkeeda Soomaaliya,World,Caasimada,
Imaaraadka oo $23 milyan siiyey kooxda JNIM kadib markii laga afduubtay Amiir,World,Caasimada,
Wararkii ugu dambeeyay afgembiga dalka Benin,World,Caasimada,
Yaasir Abuu Shabaab – Daba-dhilifkii loogu doon-doonista badnaa Gaza oo la khaarajiyay,World,Caasimada,
Maleeshiyada Imaaraadka uu taageero ee STC oo guul ka gaartay qabaa’ilka Sacuudiga…,World,Caasimada,
Donald Trump oo ciidamada ICE ee dadka tarxiila u diray Soomaalida Minnesota,World,Caasimada,
Mareykanka oo joojiyey in visa la siiyo dadka kasoo jeeda…,World,Caasimada,
Xog ka cusub toogashadii ka dhacday meel u dhow Aqalka Cad iyo ninka ka dambeeyey,World,Caasimada,
Itoobiya oo ‘fasiraad khaldan ka bixisay’ kulankii uu Abiy la yeeshay taliyaha AFRICOM,World,Caasimada,
War cusub oo kasoo kordhay barnaamijka group 5 ee Canada,World,Caasimada,
"TPLF oo qaylo-dhaan soo saartay, xilli Abiy Ahmed uu qorsheynayo…",World,Caasimada,
Maxay tahay ujeeddada markabka dagaal ee Turkigu leeyahay ee gaaray Israel?,World,Caasimada,
Weeraro mindiyeyn ah oo dad badan lagu laayey oo ka dhacay dalka Canada,World,Caasimada,
Wararkii ugu dambeeyey ee go’aanka laga filayo maxkamadda sare KENYA,World,Caasimada,
Wadaad ka tirsanaa kooxda Taalibaan iyo 18 kale oo lagu dilay qarax lala eegtay Masjid,World,Caasimada,
Jilaaga Aamir Khan oo lagu qaaday dagaal iyo beegsi la xiriira diintiisa Islaamka,World,Caasimada,
Maxay Afrika u iibsaneysaa diyaaradaha Drone-ka Turkey?,World,Caasimada,
ISRAEL oo ku dhowaaqday weerar ka dhan ah IRAN,World,Caasimada,
Ciidamada Eritrea oo kusoo biiray dagaalka iyo weerar culus oo lagu qaaday Tigray,World,Caasimada,
BF oo maanta meel-mariyay miisaaniyadda qaranka ee 2026 – Waa imisa?,World,Caasimada,
Faah-faahinta dil ka dhacay magaalada Gaalkacyo,World,Caasimada,
Dowladda Mareykanka oo u yeertay safiirkeeda Soomaaliya,World,Caasimada,
Imaaraadka oo $23 milyan siiyey kooxda JNIM kadib markii laga afduubtay Amiir,World,Caasimada,
Wararkii ugu dambeeyay afgembiga dalka Benin,World,Caasimada,
Yaasir Abuu Shabaab – Daba-dhilifkii loogu doon-doonista badnaa Gaza oo la khaarajiyay,World,Caasimada,
Maleeshiyada Imaaraadka uu taageero ee STC oo guul ka gaartay qabaa’ilka Sacuudiga…,World,Caasimada,
Donald Trump oo ciidamada ICE ee dadka tarxiila u diray Soomaalida Minnesota,World,Caasimada,
Mareykanka oo joojiyey in visa la siiyo dadka kasoo jeeda…,World,Caasimada,
Xog ka cusub toogashadii ka dhacday meel u dhow Aqalka Cad iyo ninka ka dambeeyey,World,Caasimada,
Itoobiya oo ‘fasiraad khaldan ka bixisay’ kulankii uu Abiy la yeeshay taliyaha AFRICOM,World,Caasimada,
War cusub oo kasoo kordhay barnaamijka group 5 ee Canada,World,Caasimada,
"TPLF oo qaylo-dhaan soo saartay, xilli Abiy Ahmed uu qorsheynayo…",World,Caasimada,
Hadalladii Ra’iisul Wasaaraha SWEDEN ee gefka ku ahaa Soomaalida oo laga falceliyey,World,Caasimada,
Maxkamadda Sare Kenya oo soo saartay go’aan la xiriira qaar ka mid ah codadka,World,Caasimada,
‘Wuxuu ahaa ninka kaliya ee ka nool qabiilkiisa – Waxaa la helay meydkiisa August 23’,World,Caasimada,
Madaxweyne Mikhail Gorbachev oo geeriyooday,World,Caasimada,
Xafiiska CIA-da ku leedahay dalka Turkiga oo qaaday tallaabo aad loola yaabay,World,Caasimada,
Booliska Madagascar oo toogasho ku dilay 11 QOF,World,Caasimada,
Sacuudi Carabiya oo JOE Biden ku wargelisey go’aan uu muddo ka hortaagnaa,World,Caasimada,
Odinga oo war cusub kasoo soo saaray dacwaddii uu u gudbiyey Maxkamadda Sare,World,Caasimada,
BF oo maanta meel-mariyay miisaaniyadda qaranka ee 2026 – Waa imisa?,World,Caasimada,
Faah-faahinta dil ka dhacay magaalada Gaalkacyo,World,Caasimada,
Dowladda Mareykanka oo u yeertay safiirkeeda Soomaaliya,World,Caasimada,
Imaaraadka oo $23 milyan siiyey kooxda JNIM kadib markii laga afduubtay Amiir,World,Caasimada,
Wararkii ugu dambeeyay afgembiga dalka Benin,World,Caasimada,
Yaasir Abuu Shabaab – Daba-dhilifkii loogu doon-doonista badnaa Gaza oo la khaarajiyay,World,Caasimada,
Maleeshiyada Imaaraadka uu taageero ee STC oo guul ka gaartay qabaa’ilka Sacuudiga…,World,Caasimada,
Donald Trump oo ciidamada ICE ee dadka tarxiila u diray Soomaalida Minnesota,World,Caasimada,
Mareykanka oo joojiyey in visa la siiyo dadka kasoo jeeda…,World,Caasimada,
Xog ka cusub toogashadii ka dhacday meel u dhow Aqalka Cad iyo ninka ka dambeeyey,World,Caasimada,
Itoobiya oo ‘fasiraad khaldan ka bixisay’ kulankii uu Abiy la yeeshay taliyaha AFRICOM,World,Caasimada,
War cusub oo kasoo kordhay barnaamijka group 5 ee Canada,World,Caasimada,
"TPLF oo qaylo-dhaan soo saartay, xilli Abiy Ahmed uu qorsheynayo…",World,Caasimada,
Somaliland oo ganacsatada suuqii gubtay ee Waaheen ku wargelisay war muhiim ah,World,Caasimada,
UHURU oo ‘is-hortaagay’ in la dhaariyo William RUTO,World,Caasimada,
Dagaal qaraar oo ka qarxay caasimadda LIBYA ee Tripoli – Yaa isku haya markan?,World,Caasimada,
Wararkii ugu dambeeyey ee dagaalka Tigray iyo TPLF oo qabsatay magaalo muhiim ah,World,Caasimada,
Dalalka Yurub oo billaabay xeelad yaab leh oo Erdogan looga horkeenayo shacabka,World,Caasimada,
Ruto oo dalab u gudbiyey Maxkamadda Sare Kenya,World,Caasimada,
Turkey oo jawaab ka bixisay hanjabaad shirkadaheeda uga timid Mareykanka,World,Caasimada,
Taliban oo soo saartay war shaki geliyey sheegashadii Mareykanka ee dilka Zawahiri,World,Caasimada,
BF oo maanta meel-mariyay miisaaniyadda qaranka ee 2026 – Waa imisa?,World,Caasimada,
Faah-faahinta dil ka dhacay magaalada Gaalkacyo,World,Caasimada,
Dowladda Mareykanka oo u yeertay safiirkeeda Soomaaliya,World,Caasimada,
Imaaraadka oo $23 milyan siiyey kooxda JNIM kadib markii laga afduubtay Amiir,World,Caasimada,
Wararkii ugu dambeeyay afgembiga dalka Benin,World,Caasimada,
Yaasir Abuu Shabaab – Daba-dhilifkii loogu doon-doonista badnaa Gaza oo la khaarajiyay,World,Caasimada,
Maleeshiyada Imaaraadka uu taageero ee STC oo guul ka gaartay qabaa’ilka Sacuudiga…,World,Caasimada,
Donald Trump oo ciidamada ICE ee dadka tarxiila u diray Soomaalida Minnesota,World,Caasimada,
Mareykanka oo joojiyey in visa la siiyo dadka kasoo jeeda…,World,Caasimada,
Xog ka cusub toogashadii ka dhacday meel u dhow Aqalka Cad iyo ninka ka dambeeyey,World,Caasimada,
Itoobiya oo ‘fasiraad khaldan ka bixisay’ kulankii uu Abiy la yeeshay taliyaha AFRICOM,World,Caasimada,
War cusub oo kasoo kordhay barnaamijka group 5 ee Canada,World,Caasimada,
"TPLF oo qaylo-dhaan soo saartay, xilli Abiy Ahmed uu qorsheynayo…",World,Caasimada,
Lix bilood kadib dhankee u janjeerta guusha dagaalka UKRAINE iyo RUUSHKA?,World,Caasimada,
Najiib Razak – Ra’iisul Wasaarihii awoodda badnaa ee xabsiga ku dhammaaday,World,Caasimada,
Dagaalka ciiamada Itoobiya iyo TPLF oo dib u qarxay iyo wararkii ugu dambeeyey,World,Caasimada,
Imaamkii Masjidka Xaramka oo lagu xukumay 10 sano oo xabsi ah + Video,World,Caasimada,
Sidee qabiilka Luo ee uu ka dhashay RAILA ODINGA u horseedeen guuldarradiisa?,World,Caasimada,
Gabadha Putin saaxiibkiis oo lagu dhex dilay Moscow iyo ‘sirdoonka ka dambeeyey’,World,Caasimada,
Shaqaale ka tirsan guddiga doorashada KENYA oo weerar culus lagu qaaday,World,Caasimada,
Imran Khan oo lagu soo oogay kiis dacwadeed xasaasi ah,World,Caasimada,
BF oo maanta meel-mariyay miisaaniyadda qaranka ee 2026 – Waa imisa?,World,Caasimada,
Faah-faahinta dil ka dhacay magaalada Gaalkacyo,World,Caasimada,
Dowladda Mareykanka oo u yeertay safiirkeeda Soomaaliya,World,Caasimada,
Imaaraadka oo $23 milyan siiyey kooxda JNIM kadib markii laga afduubtay Amiir,World,Caasimada,
Wararkii ugu dambeeyay afgembiga dalka Benin,World,Caasimada,
Yaasir Abuu Shabaab – Daba-dhilifkii loogu doon-doonista badnaa Gaza oo la khaarajiyay,World,Caasimada,
Maleeshiyada Imaaraadka uu taageero ee STC oo guul ka gaartay qabaa’ilka Sacuudiga…,World,Caasimada,
Donald Trump oo ciidamada ICE ee dadka tarxiila u diray Soomaalida Minnesota,World,Caasimada,
Mareykanka oo joojiyey in visa la siiyo dadka kasoo jeeda…,World,Caasimada,
Xog ka cusub toogashadii ka dhacday meel u dhow Aqalka Cad iyo ninka ka dambeeyey,World,Caasimada,
Itoobiya oo ‘fasiraad khaldan ka bixisay’ kulankii uu Abiy la yeeshay taliyaha AFRICOM,World,Caasimada,
War cusub oo kasoo kordhay barnaamijka group 5 ee Canada,World,Caasimada,
"TPLF oo qaylo-dhaan soo saartay, xilli Abiy Ahmed uu qorsheynayo…",World,Caasimada,
Imaaraadka Carabta oo qaatay go’aan lama filaan ah oo ku wajahan xiriirka Iran,World,Caasimada,
Israel oo afar sano kadib ka qoomamaysay go’aan Iran ka dhan ah oo ay cadaadisay,World,Caasimada,
Erdogan oo beeniyey qorshe la sheegay in Turkey ay ka damacsan tahay dalka…,World,Caasimada,
Ninkii mindiyeeyey Salman Rushdie oo bixiyey wareysi oo xog badan ku shaaciyey,World,Caasimada,
Seddax go’aan midkood oo Maxkamadda Sare ee Kenya ka qaadan karto natiijada doorashada madaxweyne,World,Caasimada,
Turkey iyo Israel oo dib usoo celinaya xiriirka diblomaasi,World,Caasimada,
Rabshado xalay ka dillaacay qeybo kamid ah dalka Kenya kadib natiijadii doorashada,World,Caasimada,
Musharax dood ka keenay natiijadii lagu dhowaaqi lahaa ee doorashada Kenya,World,Caasimada,
BF oo maanta meel-mariyay miisaaniyadda qaranka ee 2026 – Waa imisa?,World,Caasimada,
Faah-faahinta dil ka dhacay magaalada Gaalkacyo,World,Caasimada,
Dowladda Mareykanka oo u yeertay safiirkeeda Soomaaliya,World,Caasimada,
Imaaraadka oo $23 milyan siiyey kooxda JNIM kadib markii laga afduubtay Amiir,World,Caasimada,
Wararkii ugu dambeeyay afgembiga dalka Benin,World,Caasimada,
Yaasir Abuu Shabaab – Daba-dhilifkii loogu doon-doonista badnaa Gaza oo la khaarajiyay,World,Caasimada,
Maleeshiyada Imaaraadka uu taageero ee STC oo guul ka gaartay qabaa’ilka Sacuudiga…,World,Caasimada,
Donald Trump oo ciidamada ICE ee dadka tarxiila u diray Soomaalida Minnesota,World,Caasimada,
Mareykanka oo joojiyey in visa la siiyo dadka kasoo jeeda…,World,Caasimada,
Xog ka cusub toogashadii ka dhacday meel u dhow Aqalka Cad iyo ninka ka dambeeyey,World,Caasimada,
Itoobiya oo ‘fasiraad khaldan ka bixisay’ kulankii uu Abiy la yeeshay taliyaha AFRICOM,World,Caasimada,
War cusub oo kasoo kordhay barnaamijka group 5 ee Canada,World,Caasimada,
"TPLF oo qaylo-dhaan soo saartay, xilli Abiy Ahmed uu qorsheynayo…",World,Caasimada,
Guddiga doorashada dalka KENYA oo shaaciyey natiijo RASMI oo horudhac ah,World,Caasimada,
Doorashada madaxweynaha Kenya oo ay hareeyeen eedo ku saabsan in lagu shubtay,World,Caasimada,
Xog cusub oo ku saabsan weerarkii Toronto ee lagu qaaday qabuuro ay dad Soomaali ah ku sugnaayeen,World,Caasimada,
"Salman Rushdie, qoraaga buugga “Aayadaha Shaydaanka” oo la tooreeyey",World,Caasimada,
Wararkii ugu dambeeyey natiijada DOORASHADA madaxweynaha dalka Kenya,World,Caasimada,
Natiijadii ugu dambeysay doorashada dalka Kenya iyo musharaxa ku horreeya,World,Caasimada,
Wararkii ugu dambeeyey natiijada horudhaca ah ee doorashada dalka KENYA,World,Caasimada,
Mareykanka: Ninka lagu tuhmayo dilalka afar nin oo Muslim ah oo lasoo qabtay,World,Caasimada,
BF oo maanta meel-mariyay miisaaniyadda qaranka ee 2026 – Waa imisa?,World,Caasimada,
Faah-faahinta dil ka dhacay magaalada Gaalkacyo,World,Caasimada,
Dowladda Mareykanka oo u yeertay safiirkeeda Soomaaliya,World,Caasimada,
Imaaraadka oo $23 milyan siiyey kooxda JNIM kadib markii laga afduubtay Amiir,World,Caasimada,
Wararkii ugu dambeeyay afgembiga dalka Benin,World,Caasimada,
Yaasir Abuu Shabaab – Daba-dhilifkii loogu doon-doonista badnaa Gaza oo la khaarajiyay,World,Caasimada,
Maleeshiyada Imaaraadka uu taageero ee STC oo guul ka gaartay qabaa’ilka Sacuudiga…,World,Caasimada,
Donald Trump oo ciidamada ICE ee dadka tarxiila u diray Soomaalida Minnesota,World,Caasimada,
Mareykanka oo joojiyey in visa la siiyo dadka kasoo jeeda…,World,Caasimada,
Xog ka cusub toogashadii ka dhacday meel u dhow Aqalka Cad iyo ninka ka dambeeyey,World,Caasimada,
Itoobiya oo ‘fasiraad khaldan ka bixisay’ kulankii uu Abiy la yeeshay taliyaha AFRICOM,World,Caasimada,
War cusub oo kasoo kordhay barnaamijka group 5 ee Canada,World,Caasimada,
"TPLF oo qaylo-dhaan soo saartay, xilli Abiy Ahmed uu qorsheynayo…",World,Caasimada,
Muxuu Biden ka yiri dilalka lagu beegsanayo Muslimiinta gobol kamid ah Mareykanka?,World,Caasimada,
Dilal qorsheysan oo lagu billaabay muslimiinta dalka Mareykanka – Imisaa la dilay?,World,Caasimada,
Mareykanka iyo Midowga Yurub oo ku dhaqaaqay arrin si weyn uga careysiisay Abiy,World,Caasimada,
Wararkii ugu dambeeyey ee doorashada dalka Kenya,World,Caasimada,
Shiinaha oo tallaabo milatari qaaday iyo MARAAKIIBTA dagaalka ee Mareykanka oo u dhaqaaqay TAIWAN,World,Caasimada,
Hoggaamiyihii Al-Qacida Ayman al-Zawahiri oo la dilay,World,Caasimada,
China oo tallaabo militari ugu hanjabtay safar xasaasi ah oo ay qorsheyneyso Pelosi,World,Caasimada,
Guterres oo ka carooday dad ay laayeen ciidamada nabad ilaalinta ee QM,World,Caasimada,
BF oo maanta meel-mariyay miisaaniyadda qaranka ee 2026 – Waa imisa?,World,Caasimada,
Faah-faahinta dil ka dhacay magaalada Gaalkacyo,World,Caasimada,
Dowladda Mareykanka oo u yeertay safiirkeeda Soomaaliya,World,Caasimada,
Imaaraadka oo $23 milyan siiyey kooxda JNIM kadib markii laga afduubtay Amiir,World,Caasimada,
Wararkii ugu dambeeyay afgembiga dalka Benin,World,Caasimada,
Yaasir Abuu Shabaab – Daba-dhilifkii loogu doon-doonista badnaa Gaza oo la khaarajiyay,World,Caasimada,
Maleeshiyada Imaaraadka uu taageero ee STC oo guul ka gaartay qabaa’ilka Sacuudiga…,World,Caasimada,
Donald Trump oo ciidamada ICE ee dadka tarxiila u diray Soomaalida Minnesota,World,Caasimada,
Mareykanka oo joojiyey in visa la siiyo dadka kasoo jeeda…,World,Caasimada,
Xog ka cusub toogashadii ka dhacday meel u dhow Aqalka Cad iyo ninka ka dambeeyey,World,Caasimada,
Itoobiya oo ‘fasiraad khaldan ka bixisay’ kulankii uu Abiy la yeeshay taliyaha AFRICOM,World,Caasimada,
War cusub oo kasoo kordhay barnaamijka group 5 ee Canada,World,Caasimada,
"TPLF oo qaylo-dhaan soo saartay, xilli Abiy Ahmed uu qorsheynayo…",World,Caasimada,
Biden oo markii labaad laga helay COVID-19 iyo wararkii ugu dambeeyey ee xaalkiisa,World,Caasimada,
Xarunta baarlamanka Ciraaq oo la qabsaday + Sawirro,World,Caasimada,
Kim Jong Un oo ku hanjabay adeegsiga hub Nukliyeer,World,Caasimada,
"Maxay ka wadahadlayaan Mareykanka iyo Ruushka, kadib muddo 5 bilood ah?",World,Caasimada,
Gabar boqortooyada dalka Bahrain ka tirsan oo xilkeeda ku waysay sabab yaab leh oo la xiriirta safiir Israeli ah,World,Caasimada,
Sacuudiga oo xiray qof lala xiriirinayo kiiska Israa’iiligii dhuumashada ku galay Makka,World,Caasimada,
Turkiga oo duqeyn culus ka geystay dalka CIRAAQ,World,Caasimada,
Daawo: Wariye Yahuudi ah oo qarsoodi ku galay dhulka Xaramka iyo caro ka dhalatay,World,Caasimada,
BF oo maanta meel-mariyay miisaaniyadda qaranka ee 2026 – Waa imisa?,World,Caasimada,
Faah-faahinta dil ka dhacay magaalada Gaalkacyo,World,Caasimada,
Dowladda Mareykanka oo u yeertay safiirkeeda Soomaaliya,World,Caasimada,
Imaaraadka oo $23 milyan siiyey kooxda JNIM kadib markii laga afduubtay Amiir,World,Caasimada,
Wararkii ugu dambeeyay afgembiga dalka Benin,World,Caasimada,
Yaasir Abuu Shabaab – Daba-dhilifkii loogu doon-doonista badnaa Gaza oo la khaarajiyay,World,Caasimada,
Maleeshiyada Imaaraadka uu taageero ee STC oo guul ka gaartay qabaa’ilka Sacuudiga…,World,Caasimada,
Donald Trump oo ciidamada ICE ee dadka tarxiila u diray Soomaalida Minnesota,World,Caasimada,
Mareykanka oo joojiyey in visa la siiyo dadka kasoo jeeda…,World,Caasimada,
Xog ka cusub toogashadii ka dhacday meel u dhow Aqalka Cad iyo ninka ka dambeeyey,World,Caasimada,
Itoobiya oo ‘fasiraad khaldan ka bixisay’ kulankii uu Abiy la yeeshay taliyaha AFRICOM,World,Caasimada,
War cusub oo kasoo kordhay barnaamijka group 5 ee Canada,World,Caasimada,
"TPLF oo qaylo-dhaan soo saartay, xilli Abiy Ahmed uu qorsheynayo…",World,Caasimada,
Ruushka oo ku dhowaaqay isbeddel weyn oo ku yimid qorshihii dagaalka Ukraine,World,Caasimada,
Sababta keentay in la xiro Ilhaan Cumar iyo waxa ay ka dhigan tahay (Fallanqeyn),World,Caasimada,
Sri Lanka oo yeelatay madaxweyne cusub kadib markii uu cararay Gotabaya,World,Caasimada,
